sku,nom,categorie,price,desc,currency,source,name_length,name_word_count,brand_detected,has_quantity,price_log,price_bucket,category_freq,is_premium_category
MYM-0015,50 nawhal's sauce samourai nawhal’s 950ml,epicerie-salee,69.9,50 nawhal's sauce samourai nawhal’s 950ml,MAD,MyMarket,41,6,0,1,4.2612704335380815,high,0.08373435996150144,0
MYM-0016,hala huile spécial friture hala chef 2l,epicerie-salee,36.5,hala huile spécial friture hala chef 2l,MAD,MyMarket,39,7,0,1,3.624340932976365,medium,0.08373435996150144,0
MYM-0017,hala huile spécial friture hala chef 1l,epicerie-salee,17.69,hala huile spécial friture hala chef 1l,MAD,MyMarket,39,7,0,1,2.9279886214674717,low,0.08373435996150144,0
MYM-0018,tournesol afia 5l,epicerie-salee,93.9,tournesol afia 5l,MAD,MyMarket,17,3,0,1,4.552823705615882,high,0.08373435996150144,0
MYM-0019,tournesol afia 2l,epicerie-salee,46.9,tournesol afia 2l,MAD,MyMarket,17,3,0,1,3.8691155044168695,medium,0.08373435996150144,0
MYM-0020,tournesol afia 1l,epicerie-salee,30.2,tournesol afia 1l,MAD,MyMarket,17,3,0,1,3.4404180948154366,medium,0.08373435996150144,0
MYM-0021,afia huile végétal afia 5l,epicerie-salee,83.3,afia huile végétal afia 5l,MAD,MyMarket,26,5,0,1,4.4343818650078095,high,0.08373435996150144,0
MYM-0022,afia huile végétal afia 4l,epicerie-salee,50.0,afia huile végétal afia 4l,MAD,MyMarket,26,5,0,1,3.9318256327243257,medium,0.08373435996150144,0
MYM-0001,ayala boisson au soja calcium ayala 1l,cremerie,22.0,ayala boisson au soja calcium ayala 1l,MAD,MyMarket,38,7,1,1,3.1354942159291497,medium,0.068334937439846,0
MYM-0002,milklack crème croissant milklack 250g,cremerie,9.0,milklack crème croissant milklack 250g,MAD,MyMarket,38,5,0,1,2.302585092994046,low,0.068334937439846,0
MYM-0003,ideal sauce béchamel au fromage ideal 40g,cremerie,5.9,ideal sauce béchamel au fromage ideal 40g,MAD,MyMarket,41,7,0,1,1.9315214116032138,low,0.068334937439846,0
MYM-0004,al itkane thé al itkane 200g 9371,cremerie,13.9,al itkane thé al itkane 200g 9371,MAD,MyMarket,33,7,0,1,2.7013612129514133,low,0.068334937439846,0
MYM-0005,al itkane thé al itkane 500g 9371,cremerie,33.0,al itkane thé al itkane 500g 9371,MAD,MyMarket,33,7,0,1,3.5263605246161616,medium,0.068334937439846,0
MYM-0006,quescrem cream cheese kéfir quescrem 150 g,cremerie,39.6,quescrem cream cheese kéfir quescrem 150 g,MAD,MyMarket,42,7,0,1,3.703768066607687,medium,0.068334937439846,0
MYM-0007,pastoret yaourt à boire mangue kéfir pastoret 250g,cremerie,27.55,pastoret yaourt à boire mangue kéfir pastoret 250g,MAD,MyMarket,50,8,0,1,3.351656936102019,medium,0.068334937439846,0
MYM-0008,pastoret yaourt à boire nature kéfir pastoret 250g,cremerie,21.55,pastoret yaourt à boire nature kéfir pastoret 250g,MAD,MyMarket,50,8,0,1,3.1157350659486873,medium,0.068334937439846,0
MYM-0009,pastoret yaourt kéfir nature pastoret 500g,cremerie,36.55,pastoret yaourt kéfir nature pastoret 500g,MAD,MyMarket,42,6,0,1,3.6256733782101436,medium,0.068334937439846,0
MYM-0010,pastoret yaourt bio kéfir doux naturel pastoret 500g,cremerie,44.35,pastoret yaourt bio kéfir doux naturel pastoret 500g,MAD,MyMarket,52,8,1,1,3.814410176561146,medium,0.068334937439846,0
MYM-0011,reina yaourt à boire kéfir nature reina 600g,cremerie,35.95,reina yaourt à boire kéfir nature reina 600g,MAD,MyMarket,44,8,0,1,3.609565647394211,medium,0.068334937439846,0
MYM-0012,reina yaourt kéfir naturel reina 500g,cremerie,33.55,reina yaourt kéfir naturel reina 500g,MAD,MyMarket,37,6,0,1,3.542407550213679,medium,0.068334937439846,0
MYM-0013,chergui yaourt sport à boire protéiné 36g vanille chergui 450ml,cremerie,23.99,chergui yaourt sport à boire protéiné 36g vanille chergui 450ml,MAD,MyMarket,63,10,0,1,3.218475744846861,medium,0.068334937439846,0
MYM-0014,chergui yaourt sport à boire protéiné 36g mangue chergui 450ml,cremerie,23.99,chergui yaourt sport à boire protéiné 36g mangue chergui 450ml,MAD,MyMarket,62,10,0,1,3.218475744846861,medium,0.068334937439846,0
MYM-0015,chergui yaourt sport à boire protéiné 36g banane chergui 450ml,cremerie,23.99,chergui yaourt sport à boire protéiné 36g banane chergui 450ml,MAD,MyMarket,62,10,0,1,3.218475744846861,medium,0.068334937439846,0
MYM-0016,00 blue diamond boisson almond breeze original bio et sans gluten blue diamond 1l,cremerie,47.0,00 blue diamond boisson almond breeze original bio et sans gluten blue diamond 1l,MAD,MyMarket,81,14,1,1,3.871201010907891,medium,0.068334937439846,0
MYM-0017,mg pure new zealand 500 g,cremerie,71.67,mg pure new zealand 500 g,MAD,MyMarket,25,6,0,1,4.2859286446285445,high,0.068334937439846,0
MYM-0018,magdor margarine tartine et cuisson magdor 500 g,cremerie,28.5,magdor margarine tartine et cuisson magdor 500 g,MAD,MyMarket,48,8,0,1,3.3843902633457743,medium,0.068334937439846,0
MYM-0019,magdor margarine tartine et cuisson magdor 250 g,cremerie,14.2,magdor margarine tartine et cuisson magdor 250 g,MAD,MyMarket,48,8,0,1,2.7212954278522306,low,0.068334937439846,0
MYM-0020,atlas margarine pâtissière atlas 500 g,cremerie,22.35,atlas margarine pâtissière atlas 500 g,MAD,MyMarket,38,6,0,1,3.150596984114906,medium,0.068334937439846,0
MYM-0021,ledda margarine pâtissière ledda 500 g,cremerie,19.2,ledda margarine pâtissière ledda 500 g,MAD,MyMarket,38,6,0,1,3.005682604407159,low,0.068334937439846,0
MYM-0022,ledda margarine pâtissière ledda 250 g,cremerie,10.7,ledda margarine pâtissière ledda 250 g,MAD,MyMarket,38,6,0,1,2.4595888418037104,low,0.068334937439846,0
MYM-0001,chergui lait entier frais pasteurisé chergui 450 ml,cremerie,6.75,chergui lait entier frais pasteurisé chergui 450 ml,MAD,MyMarket,51,8,0,1,2.0476928433652555,low,0.068334937439846,0
MYM-0002,chergui lait frais sans lactose à conservation prolongée chergui 450 ml,cremerie,8.25,chergui lait frais sans lactose à conservation prolongée chergui 450 ml,MAD,MyMarket,71,11,0,1,2.224623551524334,low,0.068334937439846,0
MYM-0003,chergui lait frais de chèvre à conservation prolongée chergui 450 ml,cremerie,12.0,chergui lait frais de chèvre à conservation prolongée chergui 450 ml,MAD,MyMarket,68,11,0,1,2.5649493574615367,low,0.068334937439846,0
MYM-0004,le berger fromage frais à tartiner à la crème jobnaty 180 g,cremerie,19.75,le berger fromage frais à tartiner à la crème jobnaty 180 g,MAD,MyMarket,59,12,0,1,3.0325462466767075,low,0.068334937439846,0
MYM-0005,le berger fromage à tartiner à la crème light jobnaty 180 g,cremerie,19.1,le berger fromage à tartiner à la crème light jobnaty 180 g,MAD,MyMarket,59,12,0,1,3.0007198150650303,low,0.068334937439846,0
MYM-0006,le berger pack ftoury jben le berger 2x 190 g,cremerie,30.68,le berger pack ftoury jben le berger 2x 190 g,MAD,MyMarket,45,10,0,1,3.455685566946225,medium,0.068334937439846,0
MYM-0007,le berger fromage blanc mini ftoury 6 portions le berger 180g,cremerie,16.75,le berger fromage blanc mini ftoury 6 portions le berger 180g,MAD,MyMarket,61,11,0,1,2.8763855159214247,low,0.068334937439846,0
MYM-0008,le berger fromage pizza arôme edam le berger 200g,cremerie,21.48,le berger fromage pizza arôme edam le berger 200g,MAD,MyMarket,49,9,0,1,3.1126260250254902,medium,0.068334937439846,0
MYM-0009,le berger fromage râpé cheddar le berger 150g,cremerie,23.18,le berger fromage râpé cheddar le berger 150g,MAD,MyMarket,45,8,0,1,3.1855258451866466,medium,0.068334937439846,0
MYM-0010,beat fromage frais régime sans sel beat 200 g,cremerie,15.75,beat fromage frais régime sans sel beat 200 g,MAD,MyMarket,45,9,0,1,2.8183982582710754,low,0.068334937439846,0
MYM-0011,le berger boule de mozzarella le berger 100 g,cremerie,19.1,le berger boule de mozzarella le berger 100 g,MAD,MyMarket,45,9,0,1,3.0007198150650303,low,0.068334937439846,0
MYM-0012,centrale danone yaourt à boire max vanille danone 180 g,cremerie,4.72,centrale danone yaourt à boire max vanille danone 180 g,MAD,MyMarket,55,10,0,1,1.7439688053917064,low,0.068334937439846,0
MYM-0013,centrale danone yaourt à boire max fruits rouges danone 180 g,cremerie,4.72,centrale danone yaourt à boire max fruits rouges danone 180 g,MAD,MyMarket,61,11,0,1,1.7439688053917064,low,0.068334937439846,0
MYM-0014,del pacha 10 bâtonnets surimi saveur crevette del pacha 200 g,cremerie,45.9,del pacha 10 bâtonnets surimi saveur crevette del pacha 200 g,MAD,MyMarket,61,11,0,1,3.8480176754522337,medium,0.068334937439846,0
MYM-0015,del pacha 10 bâtonnets surimi saveur crabe del pacha 200 g,cremerie,41.24,del pacha 10 bâtonnets surimi saveur crabe del pacha 200 g,MAD,MyMarket,58,11,0,1,3.743367639398006,medium,0.068334937439846,0
MYM-0016,jaouda beurre doux pasteurisé jaouda 500 g,cremerie,59.95,jaouda beurre doux pasteurisé jaouda 500 g,MAD,MyMarket,42,7,0,1,4.110053855927281,medium,0.068334937439846,0
MYM-0017,centrale danone yaourt brassé nature danone 480g,cremerie,14.4,centrale danone yaourt brassé nature danone 480g,MAD,MyMarket,48,7,0,1,2.7343675094195836,low,0.068334937439846,0
MYM-0018,centrale danone yaourt aux fruits rouges fruix danone 120g,cremerie,4.0,centrale danone yaourt aux fruits rouges fruix danone 120g,MAD,MyMarket,58,9,0,1,1.6094379124341003,low,0.068334937439846,0
MYM-0019,centrale danone yaourt brassé vanille danone 480g,cremerie,14.4,centrale danone yaourt brassé vanille danone 480g,MAD,MyMarket,49,7,0,1,2.7343675094195836,low,0.068334937439846,0
MYM-0020,carré blanc fromage fondu carré blanc 8 portions,cremerie,16.35,carré blanc fromage fondu carré blanc 8 portions,MAD,MyMarket,48,8,0,0,2.8535925063928684,low,0.068334937439846,0
MYM-0021,chergui crème dessert caramel beurre salé chergui 140 g,cremerie,8.34,chergui crème dessert caramel beurre salé chergui 140 g,MAD,MyMarket,55,9,0,1,2.234306252240751,low,0.068334937439846,0
MYM-0022,chergui yaourt brassé à la tarte aux pommes chergui 4 pots de 110g,cremerie,14.34,chergui yaourt brassé à la tarte aux pommes chergui 4 pots de 110g,MAD,MyMarket,66,13,0,1,2.73046379593911,low,0.068334937439846,0
MYM-0023,chergui yaourt brassé ananas chergui 4 pots de 110g,cremerie,14.34,chergui yaourt brassé ananas chergui 4 pots de 110g,MAD,MyMarket,51,9,0,1,2.73046379593911,low,0.068334937439846,0
MYM-0001,vire 125 g,cremerie,10.2,vire 125 g,MAD,MyMarket,10,3,0,1,2.4159137783010487,low,0.068334937439846,0
MYM-0002,vire 125 g,cremerie,10.3,vire 125 g,MAD,MyMarket,10,3,0,1,2.424802725718295,low,0.068334937439846,0
MYM-0003,vire 125 g,cremerie,14.5,vire 125 g,MAD,MyMarket,10,3,0,1,2.740840023925201,low,0.068334937439846,0
MYM-0004,vire 125 g,cremerie,16.75,vire 125 g,MAD,MyMarket,10,3,0,1,2.8763855159214247,low,0.068334937439846,0
MYM-0005,vire 125 g,cremerie,10.75,vire 125 g,MAD,MyMarket,10,3,0,1,2.463853240590168,low,0.068334937439846,0
MYM-0006,00 or blanc beurre doux en plaquette or blanc 200 g,cremerie,34.15,00 or blanc beurre doux en plaquette or blanc 200 g,MAD,MyMarket,51,11,0,1,3.5596246182566738,medium,0.068334937439846,0
MYM-0007,gervais beurre frais doux gervais 200 g,cremerie,27.55,gervais beurre frais doux gervais 200 g,MAD,MyMarket,39,7,0,1,3.351656936102019,medium,0.068334937439846,0
MYM-0008,jaouda beurre doux pasteurisé jaouda 200 g,cremerie,26.45,jaouda beurre doux pasteurisé jaouda 200 g,MAD,MyMarket,42,7,0,1,3.3123661679555396,medium,0.068334937439846,0
MYM-0009,paysan breton beurre moulé demi-sel aux cristaux de sel de guérande paysan breton 250 g,cremerie,51.7,paysan breton beurre moulé demi-sel aux cristaux de sel de guérande paysan breton 250 g,MAD,MyMarket,87,15,0,1,3.9646154555473165,medium,0.068334937439846,0
MYM-0001,vire 200 g,cremerie,43.8,vire 200 g,MAD,MyMarket,10,3,0,1,3.8022081394209395,medium,0.068334937439846,0
MYM-0002,reflets de france roquefort au lait cru de brebis aop reflets de france 150 g,cremerie,70.5,reflets de france roquefort au lait cru de brebis aop reflets de france 150 g,MAD,MyMarket,77,15,0,1,4.269697449699962,high,0.068334937439846,0
MYM-0003,reflets de france fromage mimolette vieille affinée 12 mois reflets de france 200 g,cremerie,55.78,reflets de france fromage mimolette vieille affinée 12 mois reflets de france 200 g,MAD,MyMarket,83,14,0,1,4.039184151044825,medium,0.068334937439846,0
MYM-0004,15 zanetti fromage italien campana aop mozzarella di bufala zanetti 125g,cremerie,63.25,15 zanetti fromage italien campana aop mozzarella di bufala zanetti 125g,MAD,MyMarket,72,11,0,1,4.162781723775329,high,0.068334937439846,0
MYM-0005,55 jaouda lait uht entier oméga 3 jaouda 1l,cremerie,13.75,55 jaouda lait uht entier oméga 3 jaouda 1l,MAD,MyMarket,43,9,0,1,2.691243082785829,low,0.068334937439846,0
MYM-0006,diet radisson boisson de riz aux noisettes bio et sans gluten diet radisson 1l,cremerie,45.5,diet radisson boisson de riz aux noisettes bio et sans gluten diet radisson 1l,MAD,MyMarket,78,14,1,1,3.8394523125933104,medium,0.068334937439846,0
MYM-0007,ufs al baño maria sans gluten reina 4 x 110 g,cremerie,27.55,ufs al baño maria sans gluten reina 4 x 110 g,MAD,MyMarket,45,11,0,1,3.351656936102019,medium,0.068334937439846,0
MYM-0008,reina flan caramel au fromage sans gluten reina 4 x 100 g,cremerie,30.0,reina flan caramel au fromage sans gluten reina 4 x 100 g,MAD,MyMarket,57,12,0,1,3.4339872044851463,medium,0.068334937439846,0
MYM-0009,sans gluten reina 4 x100 g,cremerie,32.15,sans gluten reina 4 x100 g,MAD,MyMarket,26,6,0,1,3.5010427166318716,medium,0.068334937439846,0
MYM-0010,ufs ekilibrio sans gluten ajouté reina 4 x 100 g,cremerie,32.15,ufs ekilibrio sans gluten ajouté reina 4 x 100 g,MAD,MyMarket,48,10,0,1,3.5010427166318716,medium,0.068334937439846,0
MYM-0011,reina flan de coco sans gluten reina 4 x 100 g,cremerie,29.85,reina flan de coco sans gluten reina 4 x 100 g,MAD,MyMarket,46,11,0,1,3.4291367503513968,medium,0.068334937439846,0
MYM-0012,halta crème cuisson halta cucina 200 ml,cremerie,11.5,halta crème cuisson halta cucina 200 ml,MAD,MyMarket,39,7,0,1,2.5257286443082556,low,0.068334937439846,0
MYM-0013,mg gervais 200 ml,cremerie,17.2,mg gervais 200 ml,MAD,MyMarket,17,4,0,1,2.9014215940827497,low,0.068334937439846,0
MYM-0014,jaouda crème cuisson liquide légère jaouda 500 ml,cremerie,24.7,jaouda crème cuisson liquide légère jaouda 500 ml,MAD,MyMarket,49,8,0,1,3.246490991901174,medium,0.068334937439846,0
MYM-0015,meggle crème mascarpone meggle 250 g,cremerie,31.0,meggle crème mascarpone meggle 250 g,MAD,MyMarket,36,6,0,1,3.4657359027997265,medium,0.068334937439846,0
MYM-0016,meggle crème pâtisserie fouettée spray meggle 250 ml,cremerie,23.95,meggle crème pâtisserie fouettée spray meggle 250 ml,MAD,MyMarket,52,8,0,1,3.2168738221975275,medium,0.068334937439846,0
MYM-0017,cuisine meggle 200 ml,cremerie,12.6,cuisine meggle 200 ml,MAD,MyMarket,21,4,0,1,2.6100697927420065,low,0.068334937439846,0
MYM-0001,ayala boisson à l’avoine calcium ayala 1l,petit-dejeuner,22.0,ayala boisson à l’avoine calcium ayala 1l,MAD,MyMarket,41,7,1,1,3.1354942159291497,medium,0.07699711260827719,0
MYM-0002,ayala café moulu intense ayala 250g,petit-dejeuner,39.5,ayala café moulu intense ayala 250g,MAD,MyMarket,35,6,1,1,3.7013019741124933,medium,0.07699711260827719,0
MYM-0003,ayala café moulu mélange ayala 250g,petit-dejeuner,39.5,ayala café moulu mélange ayala 250g,MAD,MyMarket,35,6,1,1,3.7013019741124933,medium,0.07699711260827719,0
MYM-0004,ayala boisson au soja calcium ayala 1l,petit-dejeuner,22.0,ayala boisson au soja calcium ayala 1l,MAD,MyMarket,38,7,1,1,3.1354942159291497,medium,0.07699711260827719,0
MYM-0005,ayala confiture de fraise extra ayala 410g,petit-dejeuner,22.69,ayala confiture de fraise extra ayala 410g,MAD,MyMarket,42,7,1,1,3.165053018170694,medium,0.07699711260827719,0
MYM-0006,sebaa thé vert en grains lion 4011 ata sebaa 500g,petit-dejeuner,61.95,sebaa thé vert en grains lion 4011 ata sebaa 500g,MAD,MyMarket,49,10,0,1,4.142340760490356,high,0.07699711260827719,0
MYM-0007,sebaa thé vert de chine lion 4011 atay sebaa 100g,petit-dejeuner,11.7,sebaa thé vert de chine lion 4011 atay sebaa 100g,MAD,MyMarket,49,10,0,1,2.5416019934645457,low,0.07699711260827719,0
MYM-0008,chakour thé vert de chine extra-fin chakour 100g,petit-dejeuner,11.5,chakour thé vert de chine extra-fin chakour 100g,MAD,MyMarket,48,8,0,1,2.5257286443082556,low,0.07699711260827719,0
MYM-0009,chakour thé vert de chine extra fin gunpowder chakour 500g,petit-dejeuner,54.0,chakour thé vert de chine extra fin gunpowder chakour 500g,MAD,MyMarket,58,10,0,1,4.007333185232471,medium,0.07699711260827719,0
MYM-0010,bjorg galettes 4 céréales sans gluten pauvre en sel bjorg 130g,petit-dejeuner,36.0,bjorg galettes 4 céréales sans gluten pauvre en sel bjorg 130g,MAD,MyMarket,62,11,0,1,3.6109179126442243,medium,0.07699711260827719,0
MYM-0011,lavazza café grain espresso intensité 5 oro lavazza 1kg,petit-dejeuner,390.0,lavazza café grain espresso intensité 5 oro lavazza 1kg,MAD,MyMarket,55,9,1,1,5.968707559985366,high,0.07699711260827719,0
MYM-0012,10 asta 200g,petit-dejeuner,17.5,10 asta 200g,MAD,MyMarket,12,3,0,1,2.917770732084279,low,0.07699711260827719,0
MYM-0013,samar café moulu intense et équilibré classic samar 90g,petit-dejeuner,19.0,samar café moulu intense et équilibré classic samar 90g,MAD,MyMarket,55,9,0,1,2.995732273553991,low,0.07699711260827719,0
MYM-0014,lion thé lion 4011 - atay sebaa 4011 200g,petit-dejeuner,20.9,lion thé lion 4011 - atay sebaa 4011 200g,MAD,MyMarket,41,9,0,1,3.086486636822455,medium,0.07699711260827719,0
MYM-0015,arabica intensité 9 segafredo,petit-dejeuner,36.95,arabica intensité 9 segafredo,MAD,MyMarket,29,4,0,0,3.636269503841639,medium,0.07699711260827719,0
MYM-0016,segafredo 10 capsules café compatible machine nespresso aluminum ristretto intensité 11 segafredo,petit-dejeuner,36.95,segafredo 10 capsules café compatible machine nespresso aluminum ristretto intensité 11 segafredo,MAD,MyMarket,97,12,0,0,3.636269503841639,medium,0.07699711260827719,0
MYM-0017,95 segafredo 10 capsules café compatible machine nespresso aluminum espresso classico intensité 10 segafredo,petit-dejeuner,36.95,95 segafredo 10 capsules café compatible machine nespresso aluminum espresso classico intensité 10 segafredo,MAD,MyMarket,108,14,0,0,3.636269503841639,medium,0.07699711260827719,0
MYM-0018,arabica intensité 8 segafredo,petit-dejeuner,36.95,arabica intensité 8 segafredo,MAD,MyMarket,29,4,0,0,3.636269503841639,medium,0.07699711260827719,0
MYM-0019,samar café moulu samar classic 90g,petit-dejeuner,18.0,samar café moulu samar classic 90g,MAD,MyMarket,34,6,0,1,2.9444389791664403,low,0.07699711260827719,0
MYM-0020,asta café tonic asta 100g,petit-dejeuner,16.0,asta café tonic asta 100g,MAD,MyMarket,25,5,0,1,2.833213344056216,low,0.07699711260827719,0
MYM-0021,nescafé nescafé classic 90g,petit-dejeuner,17.0,nescafé nescafé classic 90g,MAD,MyMarket,27,4,0,1,2.8903717578961645,low,0.07699711260827719,0
MYM-0022,helior lait noisette vegan helior 1l,petit-dejeuner,29.9,helior lait noisette vegan helior 1l,MAD,MyMarket,36,6,0,1,3.4307561839036995,medium,0.07699711260827719,0
MYM-0001,helior lait de coco vegan helior 1l,petit-dejeuner,29.9,helior lait de coco vegan helior 1l,MAD,MyMarket,35,7,0,1,3.4307561839036995,medium,0.07699711260827719,0
MYM-0002,helior lait amande vengan sans sucre helior 1l,petit-dejeuner,29.9,helior lait amande vengan sans sucre helior 1l,MAD,MyMarket,46,8,0,1,3.4307561839036995,medium,0.07699711260827719,0
MYM-0003,helior lait amande vegan helior 1l,petit-dejeuner,29.9,helior lait amande vegan helior 1l,MAD,MyMarket,34,6,0,1,3.4307561839036995,medium,0.07699711260827719,0
MYM-0004,foody flocons d'avoine sans gluten foody 500g,petit-dejeuner,12.7,foody flocons d'avoine sans gluten foody 500g,MAD,MyMarket,45,7,0,1,2.617395832834079,low,0.07699711260827719,0
MYM-0005,chakour thé vert de chine extra-fin chakour 200g,petit-dejeuner,21.0,chakour thé vert de chine extra-fin chakour 200g,MAD,MyMarket,48,8,0,1,3.091042453358316,medium,0.07699711260827719,0
MYM-0006,chocao préparation en poudre pour boisson instantanée au cacao chocao 100g,petit-dejeuner,4.95,chocao préparation en poudre pour boisson instantanée au cacao chocao 100g,MAD,MyMarket,74,11,0,1,1.7833912195575383,low,0.07699711260827719,0
MYM-0007,el baraka confiture orange el baraka 430g,petit-dejeuner,14.9,el baraka confiture orange el baraka 430g,MAD,MyMarket,41,7,0,1,2.766319109226186,low,0.07699711260827719,0
MYM-0008,el baraka confiture abricot el baraka 37cl,petit-dejeuner,14.9,el baraka confiture abricot el baraka 37cl,MAD,MyMarket,42,7,0,1,2.766319109226186,low,0.07699711260827719,0
MYM-0009,el baraka confiture fraise el baraka 37cl,petit-dejeuner,19.95,el baraka confiture fraise el baraka 37cl,MAD,MyMarket,41,7,0,1,3.0421386463681466,low,0.07699711260827719,0
MYM-0010,schär pain multigrain schär 250g,petit-dejeuner,35.0,schär pain multigrain schär 250g,MAD,MyMarket,32,5,0,1,3.58351893845611,medium,0.07699711260827719,0
MYM-0011,lotus pate a tartiner creamy biscoff lotus 400g,petit-dejeuner,58.9,lotus pate a tartiner creamy biscoff lotus 400g,MAD,MyMarket,47,8,0,1,4.092676505121403,medium,0.07699711260827719,0
MYM-0012,saint louis morceaux secables sucre de canne brun saint louis 1kg,petit-dejeuner,59.95,saint louis morceaux secables sucre de canne brun saint louis 1kg,MAD,MyMarket,65,11,0,1,4.110053855927281,medium,0.07699711260827719,0
MYM-0013,saint louis sucre de canne bec verseur cassonade roux saint louis 650g,petit-dejeuner,47.9,saint louis sucre de canne bec verseur cassonade roux saint louis 650g,MAD,MyMarket,70,12,0,1,3.8897773964808264,medium,0.07699711260827719,0
MYM-0014,canderel sucre en poudre flacon canderel 40g,petit-dejeuner,49.9,canderel sucre en poudre flacon canderel 40g,MAD,MyMarket,44,7,0,1,3.929862923556477,medium,0.07699711260827719,0
MYM-0015,st dalfour confiture peches d'or sans sucre mini pot st dalfour 28g,petit-dejeuner,9.5,st dalfour confiture peches d'or sans sucre mini pot st dalfour 28g,MAD,MyMarket,67,12,0,1,2.3513752571634776,low,0.07699711260827719,0
MYM-0016,st dalfour confiture quatre fruits sans sucre mini pot 28g,petit-dejeuner,9.5,st dalfour confiture quatre fruits sans sucre mini pot 28g,MAD,MyMarket,58,10,0,1,2.3513752571634776,low,0.07699711260827719,0
MYM-0017,st dalfour confiture abricots sans sucre mini pot st dalfour 28g,petit-dejeuner,9.5,st dalfour confiture abricots sans sucre mini pot st dalfour 28g,MAD,MyMarket,64,11,0,1,2.3513752571634776,low,0.07699711260827719,0
MYM-0018,st dalfour confiture fraises sans sucre mini pot st dalfour 28g,petit-dejeuner,9.5,st dalfour confiture fraises sans sucre mini pot st dalfour 28g,MAD,MyMarket,63,11,0,1,2.3513752571634776,low,0.07699711260827719,0
MYM-0019,fruits de la passion ss 284g,petit-dejeuner,53.9,fruits de la passion ss 284g,MAD,MyMarket,28,6,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0020,myrtilles sans sucre 284g,petit-dejeuner,53.9,myrtilles sans sucre 284g,MAD,MyMarket,25,4,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0021,st dalfour confiture mures sauvages sans sucre st dalfour 284g,petit-dejeuner,53.9,st dalfour confiture mures sauvages sans sucre st dalfour 284g,MAD,MyMarket,62,10,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0022,st dalfour confiture cerises noires sans sucre st dalfour 284g,petit-dejeuner,53.9,st dalfour confiture cerises noires sans sucre st dalfour 284g,MAD,MyMarket,62,10,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0001,st dalfour confiture peches sans sucre st dalfour 284g,petit-dejeuner,53.9,st dalfour confiture peches sans sucre st dalfour 284g,MAD,MyMarket,54,9,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0002,st dalfour confiture quatre fruits sans sucre st dalfour 284g,petit-dejeuner,53.9,st dalfour confiture quatre fruits sans sucre st dalfour 284g,MAD,MyMarket,61,10,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0003,st dalfour confiture de fraise sans sucre st dalfour 284g,petit-dejeuner,53.9,st dalfour confiture de fraise sans sucre st dalfour 284g,MAD,MyMarket,57,10,0,1,4.005513348515485,medium,0.07699711260827719,0
MYM-0004,zine thé zine 200g,petit-dejeuner,23.16,zine thé zine 200g,MAD,MyMarket,18,4,0,1,3.184698373066614,medium,0.07699711260827719,0
MYM-0005,zine thé zine 500g,petit-dejeuner,57.6,zine thé zine 500g,MAD,MyMarket,18,4,0,1,4.070734696582967,medium,0.07699711260827719,0
MYM-0006,tiyay thé tiyay 41022 200g,petit-dejeuner,20.0,tiyay thé tiyay 41022 200g,MAD,MyMarket,26,5,0,1,3.044522437723423,medium,0.07699711260827719,0
MYM-0007,tiyay thé tiyay 41022 500g,petit-dejeuner,50.0,tiyay thé tiyay 41022 500g,MAD,MyMarket,26,5,0,1,3.9318256327243257,medium,0.07699711260827719,0
MYM-0008,selham thé selham 100g,petit-dejeuner,5.5,selham thé selham 100g,MAD,MyMarket,22,4,0,1,1.8718021769015913,low,0.07699711260827719,0
MYM-0009,selham thé selham 200g,petit-dejeuner,9.9,selham thé selham 200g,MAD,MyMarket,22,4,0,1,2.388762789235098,low,0.07699711260827719,0
MYM-0010,lmhrat thé lmhrat 143g,petit-dejeuner,5.6,lmhrat thé lmhrat 143g,MAD,MyMarket,22,4,0,1,1.8870696490323797,low,0.07699711260827719,0
MYM-0011,lmhrat thé lmahrat 80g,petit-dejeuner,3.9,lmhrat thé lmahrat 80g,MAD,MyMarket,22,4,0,1,1.589235205116581,low,0.07699711260827719,0
MYM-0012,lhafla thé lhafla 100g,petit-dejeuner,9.36,lhafla thé lhafla 100g,MAD,MyMarket,22,4,0,1,2.337952236831337,low,0.07699711260827719,0
MYM-0013,lhafla thé lhafla 200g,petit-dejeuner,9.0,lhafla thé lhafla 200g,MAD,MyMarket,22,4,0,1,2.302585092994046,low,0.07699711260827719,0
MYM-0014,alouns thé alouns 200g,petit-dejeuner,14.5,alouns thé alouns 200g,MAD,MyMarket,22,4,0,1,2.740840023925201,low,0.07699711260827719,0
MYM-0015,al itkane thé al itkane 200g 10016,petit-dejeuner,15.5,al itkane thé al itkane 200g 10016,MAD,MyMarket,34,7,0,1,2.803360380906535,low,0.07699711260827719,0
MYM-0016,al itkane thé al itkane 100g 10016,petit-dejeuner,8.9,al itkane thé al itkane 100g 10016,MAD,MyMarket,34,7,0,1,2.2925347571405443,low,0.07699711260827719,0
MYM-0017,al itkane thé al itkane 500g 10016,petit-dejeuner,44.9,al itkane thé al itkane 500g 10016,MAD,MyMarket,34,7,0,1,3.8264651170664994,medium,0.07699711260827719,0
